code,name,county,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
550312,Battleground Elementary,Lincoln,Lincolnton,"201 Jeb Seagle Dr, Lincolnton, NC 28092",-81.2624659,35.4801701,Lincoln County Schools,65.6,D,44.3,3
550334,Lincolnton Middle,Lincoln,Lincolnton,"2361 Startown Road, Lincolnton, NC 28092",-81.2647887,35.5206703,Lincoln County Schools,72.1,C,58.4,3
180302,Harry M Arndt Middle,Catawba,Hickory,"3350 34th Street Drive NE, Hickory, NC 28601",-81.2675079,35.7759251,Catawba County Schools,50.1,B,65.2,2
180379,Snow Creek Elementary,Catawba,Hickory,"3238 Snow Creek Rd, Hickory, NC 28601",-81.2676276,35.7809773,Catawba County Schools,50.1,B,67.1,2
180380,Startown Elementary,Catawba,Newton,"4119 Startown Road, Newton, NC 28658",-81.2694745,35.6385721,Catawba County Schools,46.3,B,68.3,2
180376,Saint Stephens High,Catawba,Hickory,"3205 34th Street Drive NE, Hickory, NC 28601",-81.270472,35.774616,Catawba County Schools,46.3,B,62,2
180372,Saint Stephens Elementary,Catawba,Conover,"684 30th Street NE, Conover, NC 28613",-81.2734772,35.7329893,Catawba County Schools,46.5,C,53.7,3
360332,Bessemer City Central Elem,Gaston,Bessemer City,"1400 Puett's Chapel Road, Bessemer City, NC 28016",-81.2753965,35.3025408,Gaston County Schools,60.2,D,33.1,4
550336,Love Memorial Elementary,Lincoln,Lincolnton,"1463 Love Memorial Sch Rd, Lincolnton, NC 28092",-81.27549,35.448966,Lincoln County Schools,69.5,B,66.9,2
20308,Ellendale Elementary,Alexander,Taylorsville,"175 Ellendale Park Lane, Taylorsville, NC 28681",-81.2789738,35.9280489,Alexander County Schools,41.8,B,67.4,2
360336,Bessemer City High,Gaston,Bessemer City,"119 Yellow Jacket Lane, Bessemer City, NC 28016",-81.2807176,35.2979309,Gaston County Schools,63.6,D,26.8,4
180336,Clyde Campbell Elementary,Catawba,Hickory,"2121 35th Avenue Drive NE, Hickory, NC 28601",-81.2874531,35.7779867,Catawba County Schools,42.3,C,61,2
180325,Challenger Early College High,Catawba,Hickory,"2550 Hwy 70 SE, Hickory, NC 28602",-81.2879271,35.6998273,Catawba County Schools,37,A,>95,1
970308,Boomer-Ferguson Elementary School,Wilkes,Boomer,"556 Boomer-Ferguson Sch Rd, Boomer, NC 28606",-81.298392,36.100955,Wilkes County Schools,63.8,C,61.7,2
360436,Bessemer City Middle,Gaston,Bessemer City,"525 Ed Wilson Road, Bessemer City, NC 28016",-81.29983,35.272019,Gaston County Schools,51.2,C,43.9,3
30316,Piney Creek Elementary,Alleghany,Piney Creek,"559 Piney Creek Sch Road, Piney Creek, NC 28663",-81.304084,36.547357,Alleghany County Schools,49.7,B,77.8,2
20304,Bethlehem Elementary,Alexander,Taylorsville,"7900 NC Hwy 127, Taylorsville, NC 28681",-81.3122655,35.8365179,Alexander County Schools,30.9,B,65.5,2
20330,West Alexander Middle,Alexander,Taylorsville,"85 Bulldog Lane, Taylorsville, NC 28681",-81.3134344,35.8720999,Alexander County Schools,35.3,B,66.8,2
550340,Childers Elementary,Lincoln,Lincolnton,"2595 Rock Dam Road, Lincolnton, NC 28092",-81.316265,35.480428,Lincoln County Schools,59.9,C,56.3,3
181326,W M Jenkins Elementary,Catawba,Hickory,"3750 N Center Street, Hickory, NC 28601",-81.320183,35.7805,Hickory City Schools,47.5,C,59.2,3
360504,Tryon Elementary,Gaston,Bessemer City,"2620 Tryon Courthouse Road, Bessemer City, NC 28016",-81.3229659,35.3415109,Gaston County Schools,47.6,C,49.7,3
181312,Northview Middle,Catawba,Hickory,"302 28th Avenue NE, Hickory, NC 28601",-81.3243838,35.7669886,Hickory City Schools,53.8,C,59.6,3
970344,Mount Pleasant Elementary School,Wilkes,Ferguson,"532 Champion Mt Pleasant Rd, Ferguson, NC 28624",-81.3258015,36.1491173,Wilkes County Schools,34.1,C,66.4,2
230334,East Elementary,Cleveland,Kings Mountain,"600 Cleveland Avenue, Kings Mountain, NC 28086",-81.330229,35.2494678,Cleveland County Schools,66.8,C,57.1,3
181316,Grandview Middle,Catawba,Hickory,"451 Catawba Valley Boulevard, Hickory, NC 28602",-81.3306379,35.704391,Hickory City Schools,74,C,53.7,3
181322,Hickory High,Catawba,Hickory,"1234 3rd Street NE, Hickory, NC 28601",-81.330996,35.750319,Hickory City Schools,47.6,C,49.3,3
181318,Hickory Career Arts Magnet High School,Catawba,Hickory,"409 8th Avenue NE, Hickory, NC 28601",-81.3310988,35.743252,Hickory City Schools,53.7,C,53.9,3
180316,Blackburn Elementary,Catawba,Newton,"4377 W NC 10 Hwy, Newton, NC 28658",-81.3314324,35.6150057,Catawba County Schools,50.4,C,62.8,2
181344,Viewmont Elementary,Catawba,Hickory,"21 16th Avenue NW, Hickory, NC 28601",-81.338996,35.7528087,Hickory City Schools,67.2,C,56.8,3
230357,North Elementary,Cleveland,Kings Mountain,"900 N Ramseur Street, Kings Mountain, NC 28086",-81.3410462,35.2547664,Cleveland County Schools,65.5,C,52.2,3
181336,Oakwood Elementary,Catawba,Hickory,"366 4th Street NW, Hickory, NC 28601",-81.3435134,35.7373111,Hickory City Schools,51.5,C,66.2,2
230380,West Elementary,Cleveland,Kings Mountain,"500 W Mountain Street, Kings Mountain, NC 28086",-81.3514548,35.2402415,Cleveland County Schools,50,B,75.8,2
181332,Longview Elementary,Catawba,Hickory,"737 12th Street SW, Hickory, NC 28602",-81.3601358,35.7236825,Hickory City Schools,54.6,B,64.4,2
550364,Union Elementary,Lincoln,Vale,"4875 Reepsville Rd, Vale, NC 28168",-81.368549,35.517346,Lincoln County Schools,53.2,B,79.5,2
360364,Cherryville Elementary,Gaston,Cherryville,"700 East Academy Street, Cherryville, NC 28021",-81.370862,35.378286,Gaston County Schools,59.4,B,78.5,2
180340,Fred T Foard High,Catawba,Newton,"3407 Plateau Road, Newton, NC 28658",-81.3709299,35.6175845,Catawba County Schools,35.8,B,68.3,2
180342,Jacobs Fork Middle,Catawba,Newton,"3431 Plateau Road, Newton, NC 28658",-81.370976,35.613459,Catawba County Schools,41.8,B,66,2
230350,Kings Mountain High,Cleveland,Kings Mountain,"500 Phifer Road, Kings Mountain, NC 28086",-81.3719418,35.2331401,Cleveland County Schools,43.4,B,63.9,2
230352,Kings Mountain Middle,Cleveland,Kings Mountain,"1000 Phifer Road, Kings Mountain, NC 28086",-81.374054,35.2304594,Cleveland County Schools,54.9,B,68.3,2
360339,W B Beam Intermediate School,Gaston,Cherryville,"401 East First Street, Cherryville, NC 28021",-81.3754639,35.382517,Gaston County Schools,51.6,C,51.4,3
360431,John Chavis Middle School,Gaston,Cherryville,"103 South Chavis Drive, Cherryville, NC 28021",-81.3759439,35.3719122,Gaston County Schools,57.8,C,55.5,3
230351,Kings Mountain Intermediate,Cleveland,Kings Mountain,"227 Kings Mountain Boulevard, Kings Mountain, NC 28086",-81.3784362,35.2318005,Cleveland County Schools,59.9,C,63.9,2
360360,Cherryville High,Gaston,Cherryville,"313 Ridge Avenue, Cherryville, NC 28021",-81.3807788,35.3900913,Gaston County Schools,47.3,B,66.4,2
180356,Mountain View Elementary,Catawba,Hickory,"5911 Dwayne Starnes Road, Hickory, NC 28602",-81.3853928,35.6626343,Catawba County Schools,38.9,B,76.4,2
550372,West Lincoln Middle,Lincoln,Lincolnton,"260 Shoal Rd, Lincolnton, NC 28092",-81.389009,35.482262,Lincoln County Schools,54.5,C,59.1,3
550368,West Lincoln High,Lincoln,Lincolnton,"172 Shoal Rd, Lincolnton, NC 28092",-81.389974,35.485337,Lincoln County Schools,46.6,C,53.2,3
140316,Dudley Shoals Elementary,Caldwell,Granite Falls,"1500 Dudley Shoals Road, Granite Falls, NC 28630",-81.3924401,35.8560054,Caldwell County Schools,61.9,C,59.1,3
140360,Kings Creek Elementary,Caldwell,Lenoir,"3680 Wilkesboro Boulevard, Lenoir, NC 28645",-81.400566,35.99204,Caldwell County Schools,64.7,C,62.4,2
230304,Bethware Elementary,Cleveland,Kings Mountain,"115 Bethware Drive, Kings Mountain, NC 28086",-81.414191,35.248195,Cleveland County Schools,45.4,C,64.4,2
180312,Banoak Elementary,Catawba,Vale,"7651 W NC 10 Hwy, Vale, NC 28168",-81.4165581,35.5822564,Catawba County Schools,59.7,C,57.9,3
140376,Oak Hill Elementary,Caldwell,Lenoir,"4603 Oak Hill School Road, Lenoir, NC 28645",-81.418653,35.901627,Caldwell County Schools,67.5,C,56.7,3
230376,Washington Elementary,Cleveland,Shelby,"1907 Stony Point Road, Shelby, NC 28150",-81.422507,35.335223,Cleveland County Schools,66,C,68.6,2
120338,Hildebran Elementary,Burke,Hildebran,"703 US Hwy 70 West, Hildebran, NC 28637",-81.4260068,35.715395,Burke County Schools,64.5,C,60.6,2
120368,Ray Childers Elementary,Burke,Hickory,"1183 Cape Hickory Road, Hickory, NC 28601",-81.4281559,35.7504101,Burke County Schools,70.3,C,62,2
140340,Granite Falls Elementary,Caldwell,Granite Falls,"60 N Highland Avenue, Granite Falls, NC 28630",-81.4348379,35.8070328,Caldwell County Schools,45.5,C,69.2,2
140336,Granite Falls Middle,Caldwell,Granite Falls,"90 N Main Street, Granite Falls, NC 28630",-81.4378558,35.8001122,Caldwell County Schools,42.3,C,59.9,3
50330,Mountain View Elementary,Ashe,Jefferson,"2789 Hwy 221 N, Jefferson, NC 28640",-81.443943,36.433898,Ashe County Schools,63.4,B,69.9,2
230344,Grover Elementary,Cleveland,Grover,"206 Carolina Avenue, Grover, NC 28073",-81.4467729,35.175308,Cleveland County Schools,52.2,B,69.1,2
140386,South Caldwell High,Caldwell,Hudson,"7035 Spartan Drive, Hudson, NC 28638",-81.452129,35.82044,Caldwell County Schools,42.3,C,57.7,3
550342,North Brook Elementary,Lincoln,Vale,"642 Hwy 274, Vale, NC 28168",-81.4529566,35.4950086,Lincoln County Schools,66.8,C,60.1,2
120315,East Burke Middle,Burke,Connelly Springs,"3519 Miller Bridge Road, Connelly Springs, NC 28612",-81.4678062,35.715295,Burke County Schools,58.1,B,62.3,2
120344,Icard Elementary,Burke,Connelly Springs,"3087 Icard School Road, Connelly Springs, NC 28612",-81.468387,35.730294,Burke County Schools,66.3,B,71.2,2
50302,Ashe County High,Ashe,West Jefferson,"184 Campus Drive, West Jefferson, NC 28694",-81.478117,36.392264,Ashe County Schools,51.5,C,51.4,3
140356,Hudson Middle,Caldwell,Hudson,"291 Pine Mountain Road, Hudson, NC 28638",-81.4787454,35.8478225,Caldwell County Schools,53.6,C,62.5,2
140384,Sawmills Elementary,Caldwell,Granite Falls,"4436 Sawmills School Road, Granite Falls, NC 28630",-81.4793026,35.8185499,Caldwell County Schools,58.2,C,64,2
120314,East Burke High,Burke,Connelly Springs,"3695 East Burke Boulevard, Connelly Springs, NC 28612",-81.482611,35.719945,Burke County Schools,45.9,B,62.4,2
140352,Hudson Elementary,Caldwell,Hudson,"200 Roy Coffey Drive, Hudson, NC 28638",-81.4826482,35.8491552,Caldwell County Schools,61.9,B,65.6,2
140309,Caldwell Early College,Caldwell,Hudson,"2859 Hickory Blvd SW, Hudson, NC 28638",-81.4826814,35.8546639,Caldwell County Schools,32.2,A,93.2,1
140305,Caldwell Career Cen Mid. Coll.,Caldwell,Hudson,"2857 Hickory Boulevard, Hudson, NC 28638",-81.4851267,35.8555791,Caldwell County Schools,43.1,A,78.4,2
50335,Westwood Elementary,Ashe,West Jefferson,"4083 US Hwy 221S, West Jefferson, NC 28694",-81.4894697,36.3767529,Ashe County Schools,60.5,B,68.2,2
230322,Cleveland ECHS,Cleveland,Shelby,"1800 E. Marion Street, Shelby, NC 28152",-81.4900083,35.2780759,Cleveland County Schools,46.7,A,89.2,1
140348,Hibriten High,Caldwell,Lenoir,"1350 Panther Trail SE, Lenoir, NC 28645",-81.4944495,35.9257745,Caldwell County Schools,47.6,B,57.7,3
230336,Shelby Intermediate,Cleveland,Shelby,"220 S Post Road, Shelby, NC 28152",-81.494743,35.279666,Cleveland County Schools,58.4,C,44.6,3
23A000,Pinnacle Classical Academy,Cleveland,Shelby,"2401 Joes Lake Rd, Shelby, NC 28152",-81.4951889,35.2546965,Charter Schools,20.6,B,76.9,2
140368,William Lenoir Middle,Caldwell,Lenoir,"1366 Wildcat Trail, Lenoir, NC 28645",-81.496927,35.9242096,Caldwell County Schools,57.5,C,56.4,3
230340,Fallston Elementary,Cleveland,Fallston,"112 Gary Street, Fallston, NC 28042",-81.4997962,35.4268058,Cleveland County Schools,48,C,60.1,2
50305,Ashe County Middle,Ashe,Warrensville,"255 Northwest Lane, Warrensville, NC 28693",-81.509979,36.462739,Ashe County Schools,55.4,B,72,2
140372,Lower Creek Elementary,Caldwell,Lenoir,"630 Lower Creek Drive NE, Lenoir, NC 28645",-81.5116073,35.9225603,Caldwell County Schools,43.9,B,67.9,2
230348,Jefferson Elementary,Cleveland,Shelby,"1166 Wyke Road, Shelby, NC 28150",-81.5124093,35.3021117,Cleveland County Schools,53.5,C,60.5,2
120320,George Hildebrand Elementary,Burke,Connelly Springs,"8078 G Hildebrand Sch Road, Connelly Springs, NC 28612",-81.5131553,35.6363304,Burke County Schools,65.4,B,62.2,2
140396,Whitnel Elementary,Caldwell,Lenoir,"1425 Berkley Street SW, Lenoir, NC 28645",-81.5217394,35.8903124,Caldwell County Schools,50.8,C,47.3,3
230355,Marion Elementary,Cleveland,Shelby,"410 Forest Hill Drive, Shelby, NC 28150",-81.525012,35.28853,Cleveland County Schools,65.2,C,62.7,2
50310,Blue Ridge Elementary,Ashe,Warrensville,"5778 NC Hwy 88 W, Warrensville, NC 28693",-81.531441,36.4618417,Ashe County Schools,60.1,B,71.9,2
230312,Burns High,Cleveland,Lawndale,"307 E Stagecoach Trail, Lawndale, NC 28090",-81.5324944,35.4193649,Cleveland County Schools,49.3,C,44.4,3
230368,Township Three Elementary,Cleveland,Shelby,"526 Davis Road, Shelby, NC 28152",-81.532737,35.217092,Cleveland County Schools,64.7,C,51,3
140304,Baton Elementary,Caldwell,Granite Falls,"1400 Baton School Road, Granite Falls, NC 28630",-81.536672,35.809198,Caldwell County Schools,60.2,C,65,2
230361,Shelby High,Cleveland,Shelby,"230 E Dixon Boulevard, Shelby, NC 28152",-81.536911,35.274073,Cleveland County Schools,59.4,C,36.5,4
140312,Davenport A+ School,Caldwell,Lenoir,"901 College Avenue SW, Lenoir, NC 28645",-81.5393299,35.9117615,Caldwell County Schools,77.2,C,55,3
230316,Burns Middle,Cleveland,Lawndale,"215 Shady Grove Road, Lawndale, NC 28090",-81.5394336,35.4258329,Cleveland County Schools,59.4,B,65.9,2
120346,Jimmy C Draughn High School,Burke,Valdese,"709 Lovelady Road NE, Valdese, NC 28690",-81.543868,35.766899,Burke County Schools,42,B,59,3
230362,Shelby Middle,Cleveland,Shelby,"1480 South Dekalb Street, Shelby, NC 28152",-81.5499584,35.2645464,Cleveland County Schools,47.1,B,63.3,2
140392,West Lenoir Elementary,Caldwell,Lenoir,"125 Maple Drive NW, Lenoir, NC 28645",-81.5527916,35.9094654,Caldwell County Schools,68.3,D,32.7,4
230342,Graham Elementary,Cleveland,Shelby,"1100 Blanton Street, Shelby, NC 28150",-81.558864,35.288762,Cleveland County Schools,78.3,F,25,4
140344,Happy Valley Elementary,Caldwell,Lenoir,"1350 Yadkin River Road, Lenoir, NC 28645",-81.5599553,35.995458,Caldwell County Schools,61.8,C,55.1,3
950328,Parkway Elementary,Watauga,Boone,"160 Parkway School Dr, Boone, NC 28607",-81.5628133,36.2317349,Watauga County Schools,32.3,B,75.3,2
120380,Valdese Elementary,Burke,Valdese,"298 Praley Street, Valdese, NC 28690",-81.566242,35.747627,Burke County Schools,60,B,70.7,2
230346,James Love Elementary,Cleveland,Shelby,"309 James Love Road, Shelby, NC 28152",-81.5673132,35.2652188,Cleveland County Schools,74.6,D,45.5,3
120334,Heritage Middle,Burke,Valdese,"1951 Enon Road, Valdese, NC 28690",-81.578762,35.759194,Burke County Schools,50.4,B,68,2
140390,West Caldwell High,Caldwell,Lenoir,"300 W Caldwell Drive, Lenoir, NC 28645",-81.5917961,35.8868033,Caldwell County Schools,67.8,C,39.5,4
140324,Gamewell Elementary,Caldwell,Lenoir,"2904 Morganton Boulevard, Lenoir, NC 28645",-81.5971681,35.8687437,Caldwell County Schools,48.2,C,51,3
140332,Gamewell Middle,Caldwell,Lenoir,"3210 Gamewell School Road, Lenoir, NC 28645",-81.5985465,35.8713259,Caldwell County Schools,77.3,C,47,3
120312,Drexel Elementary,Burke,Morganton,"100 Alta Vista Street, Morganton, NC 28655",-81.608688,35.749674,Burke County Schools,65.6,B,71.8,2
230324,Crest High,Cleveland,Shelby,"800 Old Boiling Springs, Shelby, NC 28152",-81.613426,35.274696,Cleveland County Schools,44.9,C,52.4,3
95A000,Two Rivers Community School,Watauga,Boone,"1018 Archie Carroll Road, Boone, NC 28607",-81.6148534,36.2269435,Charter Schools,13.3,B,77.6,2
230328,Crest Middle,Cleveland,Shelby,"315 Beaverdam Church Rd, Shelby, NC 28150",-81.618871,35.276274,Cleveland County Schools,54.2,B,67.6,2
230370,Union Elementary,Cleveland,Shelby,"1440 Union Church Road, Shelby, NC 28150",-81.6188899,35.3898579,Cleveland County Schools,52.6,C,52.9,3
230320,Casar Elementary,Cleveland,Casar,"436 Schoolhouse Road, Casar, NC 28020",-81.6200248,35.5072683,Cleveland County Schools,51.7,B,70.5,2
950320,Green Valley Elementary,Watauga,Boone,"189 Big Hill Road, Boone, NC 28607",-81.6466332,36.2774274,Watauga County Schools,56.5,B,62.5,2
950336,Watauga High,Watauga,Boone,"300 Go Pioneers Drive, Boone, NC 28607",-81.6509389,36.216129,Watauga County Schools,22.8,B,72.8,2
950338,Watauga Innovation Academy,Watauga,Boone,"300 Go Pioneers Drive, Boone, NC 28607",-81.6509389,36.216129,Watauga County Schools,30.6,B,73,2
230308,Boiling Springs Elementary,Cleveland,Shelby,"1522 Patrick Avenue, Shelby, NC 28152",-81.654448,35.2396057,Cleveland County Schools,55.8,B,69.8,2
120360,Mull Elementary,Burke,Morganton,"1140 Old NC 18 South, Morganton, NC 28655",-81.660527,35.704844,Burke County Schools,60.4,C,54.3,3
950322,Hardin Park Elementary,Watauga,Boone,"361 Jefferson Road, Boone, NC 28607",-81.6612758,36.2228201,Watauga County Schools,36.6,B,75.4,2
230364,Springmore Elementary,Cleveland,Shelby,"616 McBrayer Homestead Road, Shelby, NC 28152",-81.667285,35.2761136,Cleveland County Schools,55.8,B,71.2,2
120370,Robert L. Patton High School,Burke,Morganton,"701 Enola Road, Morganton, NC 28655",-81.669386,35.701655,Burke County Schools,42.1,B,70.1,2
140308,Collettsville School,Caldwell,Collettsville,"4690 Collettsville School Rd, Collettsville, NC 28611",-81.671332,35.928724,Caldwell County Schools,62.2,B,68.4,2
120350,Liberty Middle,Burke,Morganton,"529 Enola Road, Morganton, NC 28655",-81.6716115,35.709395,Burke County Schools,48.9,B,64.2,2
120340,Hillcrest Elementary,Burke,Morganton,"201 Tennessee Street, Morganton, NC 28655",-81.6743444,35.7539882,Burke County Schools,91.9,C,52.2,3
950312,Blowing Rock Elementary,Watauga,Blowing Rock,"165 Morris Street, Blowing Rock, NC 28605",-81.6772993,36.1317042,Watauga County Schools,19.8,B,83.5,1
12A000,New Dimensions,Burke,Morganton,"550 Lenoir Road, Morganton, NC 28655",-81.6875629,35.7724786,Charter Schools,20,B,68.3,2
120390,Walter R Johnson Middle,Burke,Morganton,"701 Lenoir Road, Morganton, NC 28655",-81.6911994,35.7804029,Burke County Schools,81.5,C,54,3
120374,Salem Elementary,Burke,Morganton,"1329 Salem Road, Morganton, NC 28655",-81.7014946,35.6953031,Burke County Schools,52.2,B,68.7,2
120316,Forest Hill Elementary,Burke,Morganton,"304 Ann Street, Morganton, NC 28655",-81.702584,35.732251,Burke County Schools,79.5,C,55.7,3
120318,Freedom High,Burke,Morganton,"511 Independence Boulevard, Morganton, NC 28655",-81.7176362,35.7446994,Burke County Schools,51.8,B,60.3,2
950324,Mabel Elementary,Watauga,Zionville,"404 Mabel School Road, Zionville, NC 28698",-81.745322,36.321716,Watauga County Schools,59.6,C,56.3,3
950316,Cove Creek Elementary,Watauga,Vilas,"930 Vanderpool Rd, Vilas, NC 28692",-81.748295,36.25701,Watauga County Schools,48.6,B,65.4,2
120364,Oak Hill Elementary,Burke,Morganton,"2363 NC 181, Morganton, NC 28655",-81.7573243,35.7765261,Burke County Schools,54.3,C,53.2,3
120376,Table Rock Middle,Burke,Morganton,"1585 NC 126, Morganton, NC 28655",-81.7643184,35.7545169,Burke County Schools,58.2,C,61.3,2
120386,W A Young Elementary,Burke,Morganton,"325 Conley Road, Morganton, NC 28655",-81.766407,35.718748,Burke County Schools,64.5,C,48.8,3
810328,Cliffside Elementary School,Rutherford,Cliffside,"4016 US Hwy 221-A, Cliffside, NC 28024",-81.7684909,35.2469642,Rutherford County Schools,47.9,B,72.4,2
810344,Ellenboro Elementary School,Rutherford,Ellenboro,"813 Piney Mountain Church Rd, Ellenboro, NC 28040",-81.7734075,35.3512735,Rutherford County Schools,47.9,B,73.8,2
950332,Valle Crucis Elementary,Watauga,Sugar Grove,"2998 Broadstone Road, Sugar Grove, NC 28679",-81.7782299,36.209344,Watauga County Schools,33.8,B,64.2,2
120324,Glen Alpine Elementary,Burke,Morganton,"302 London Street, Morganton, NC 28655",-81.778761,35.72393,Burke County Schools,68.7,C,59.7,3
81A000,Thomas Jefferson Class Academy,Rutherford,Mooresboro,"2527 US 221A Hwy, Mooresboro, NC 28114",-81.797241,35.2741098,Charter Schools,13.3,B,87.6,1
810400,Sunshine Elementary School,Rutherford,Bostic,"231 Toney Road, Bostic, NC 28018",-81.810221,35.452964,Rutherford County Schools,46,B,79.3,2
810340,East Rutherford High School,Rutherford,Bostic,"331 East High Rd, Bostic, NC 28018",-81.8178248,35.3408462,Rutherford County Schools,31.6,B,56.7,3
